id,GenTauID,RecoTauID
173900,1,-11
173901,10,10
173910,1,1
173911,-13,-13
173920,2,2
173921,1,1
173930,3,3
173931,0,0
173940,1,2
173941,1,1
173950,2,3
173951,0,0
173960,-13,-13
173961,1,-2
173970,1,1
173971,2,2
173980,-13,-13
173981,11,-2
173990,11,-2
173991,0,0
174000,1,2
174001,3,-11
174010,2,2
174011,1,1
174020,0,0
174021,-13,-13
174030,-13,-13
174031,-13,0
174040,1,1
174041,2,3
174050,2,-20
174051,1,1
174060,-13,-13
174061,10,10
174070,10,10
174071,-13,-13
174080,2,2
174081,-11,-11
174090,1,-11
174091,10,10
174100,0,0
174101,-11,-11
174110,1,-2
174111,1,2
174120,10,10
174121,-11,-11
174130,1,-2
174131,-11,-2
174140,10,-20
174141,2,2
174150,0,0
174151,-13,-13
174160,10,-11
174161,-13,-13
174170,-11,-11
174171,0,-20
174180,-11,-11
174181,0,0
174190,-11,-11
174191,0,0
174200,3,2
174201,3,3
174210,-11,-11
174211,1,1
174220,-11,2
174221,2,3
174230,1,1
174231,-11,-11
174240,10,10
174241,1,1
174250,1,1
174251,-11,-11
174260,10,-11
174261,11,-20
174270,1,1
174271,-11,-11
174280,-11,-11
174281,-13,-13
174290,-11,-11
174291,1,-2
174300,1,1
174301,0,-13
174310,1,-20
174311,1,1
174320,-13,-13
174321,2,2
174330,-11,-11
174331,1,-2
174340,1,0
174341,1,1
174350,0,0
174351,1,1
174360,-13,-13
174361,-13,-13
174370,0,1
174371,10,10
174380,1,2
174381,0,-13
174390,2,-2
174391,-11,-11
174400,-11,-11
174401,10,-11
174410,2,1
174411,-11,-11
174420,-11,-11
174421,0,0
174430,0,0
174431,1,1
174440,1,1
174441,1,-11
174450,0,-2
174451,0,-20
174460,1,-11
174461,0,0
174470,2,2
174471,10,10
174480,0,0
174481,-11,-11
174490,1,-20
174491,0,-13
174500,0,0
174501,-13,-13
174510,1,1
174511,10,-2
174520,-11,-11
174521,-13,-13
174530,10,1
174531,-11,-2
174540,1,1
174541,1,1
174550,-11,-11
174551,-13,-13
174560,-13,-13
174561,-13,-13
174570,1,1
174571,0,1
174580,1,1
174581,1,1
174590,10,10
174591,1,1
174600,2,-20
174601,0,0
174610,10,10
174611,0,1
174620,-11,1
174621,0,0
174630,-11,-2
174631,2,-11
174640,0,0
174641,0,0
174650,1,1
174651,1,1
174660,-11,-11
174661,-11,-11
174670,-11,-11
174671,-11,-11
174680,1,1
174681,11,11
174690,-13,-13
174691,1,-20
174700,-11,-2
174701,0,1
174710,2,2
174711,1,1
174720,11,-2
174721,1,2
174730,1,-2
174731,-13,-13
174740,0,0
174741,-11,-2
174750,-13,-13
174751,0,-13
174760,1,-1
174761,0,0
174770,1,1
174771,1,1
174780,-11,-11
174781,-11,-11
174790,1,-2
174791,-13,-13
174800,-13,-13
174801,-13,-13
174810,11,11
174811,-13,-13
174820,0,-20
174821,-13,-13
174830,1,1
174831,0,0
174840,11,12
174841,0,0
174850,-13,-13
174851,10,-11
174860,1,-20
174861,0,0
174870,-13,-13
174871,0,0
174880,1,2
174881,10,-11
174890,1,1
174891,-11,-11
174900,1,1
174901,0,0
174910,1,1
174911,-11,-2
174920,-13,-13
174921,-11,-11
174930,10,10
174931,-13,0
174940,1,2
174941,-13,-13
174950,0,0
174951,1,1
174960,-11,-11
174961,1,1
174970,2,2
174971,-11,-2
174980,11,-2
174981,10,-1
174990,1,1
174991,0,0
175000,0,0
175001,0,0
175010,2,1
175011,-13,-13
175020,1,-2
175021,-13,-2
175030,0,-20
175031,-11,-11
175040,0,-20
175041,1,1
175050,10,-20
175051,-11,-2
175060,3,2
175061,-13,-13
175070,11,-11
175071,2,2
175080,-13,-2
175081,1,1
175090,1,1
175091,3,3
175100,-11,-11
175101,2,2
175110,0,0
175111,11,-2
175120,-11,-11
175121,-11,-11
175130,1,1
175131,1,1
175140,0,0
175141,11,-2
175150,2,3
175151,11,11
175160,1,1
175161,1,1
175170,-11,-11
175171,1,1
175180,10,-2
175181,1,1
175190,10,10
175191,11,-11
175200,-13,0
175201,0,-20
175210,-13,-13
175211,-13,-13
175220,-11,-11
175221,1,1
175230,-13,-13
175231,-11,-11
175240,2,2
175241,11,11
175250,-11,-11
175251,10,-20
175260,3,3
175261,2,2
175270,-11,1
175271,1,1
175280,-11,-11
175281,-11,-11
175290,-11,-11
175291,1,1
175300,1,1
175301,1,1
175310,-11,-11
175311,-13,-13
175320,2,2
175321,11,-2
175330,12,12
175331,10,10
175340,1,1
175341,-13,-13
175350,11,-20
175351,10,-13
175360,-11,-11
175361,2,2
175370,2,2
175371,0,0
175380,11,11
175381,-13,-13
175390,2,2
175391,-11,-11
175400,1,3
175401,-11,-2
175410,1,1
175411,2,3
175420,-13,-13
175421,10,-13
175430,1,-11
175431,-13,-13
175440,-11,-11
175441,1,1
175450,2,2
175451,10,-2
175460,-11,-2
175461,0,0
175470,1,-2
175471,-13,-2
175480,2,2
175481,-13,-13
175490,-13,-13
175491,10,10
175500,-13,-13
175501,-13,-13
175510,-13,-13
175511,0,0
175520,2,2
175521,2,2
175530,1,-2
175531,-11,-2
175540,0,0
175541,1,-13
175550,1,2
175551,-13,-13
175560,0,-2
175561,11,-11
175570,1,1
175571,2,3
175580,1,1
175581,1,-13
175590,0,-2
175591,1,-13
175600,11,11
175601,1,1
175610,1,1
175611,2,2
175620,11,11
175621,1,-2
175630,0,-20
175631,1,1
175640,-13,-13
175641,-11,-11
175650,3,-20
175651,-11,-11
175660,-11,-11
175661,10,-13
175670,1,1
175671,-13,-13
175680,-11,-11
175681,-13,-13
175690,0,-11
175691,-11,-11
175700,11,11
175701,-11,-11
175710,1,1
175711,-11,-11
175720,1,-20
175721,-11,-11
175730,2,1
175731,1,1
175740,1,1
175741,-13,-2
175750,0,0
175751,1,2
175760,1,2
175761,10,10
175770,0,0
175771,2,2
175780,1,-2
175781,-11,1
175790,10,10
175791,-11,-2
175800,1,1
175801,1,1
175810,1,-11
175811,2,2
175820,-13,-13
175821,1,1
175830,1,1
175831,0,0
175840,0,0
175841,-13,-13
175850,-13,-13
175851,-11,-11
175860,1,1
175861,-11,-11
175870,1,1
175871,-11,-2
175880,1,1
175881,-11,-11
175890,0,0
175891,1,1
175900,2,3
175901,1,1
175910,-13,-13
175911,-11,-11
175920,-13,-13
175921,0,0
175930,-13,-13
175931,0,0
175940,1,1
175941,1,0
175950,2,2
175951,10,-2
175960,1,1
175961,1,1
175970,2,2
175971,1,1
175980,2,2
175981,-11,-11
175990,1,1
175991,1,1
176000,-13,-13
176001,0,0
176010,10,10
176011,2,3
176020,-11,-11
176021,0,0
176030,2,3
176031,1,1
176040,2,2
176041,0,-2
176050,-11,-11
176051,-11,-11
176060,1,1
176061,-13,0
176070,-11,-11
176071,1,1
176080,-13,-13
176081,1,1
176090,-11,-11
176091,-11,-11
176100,0,0
176101,2,2
176110,0,0
176111,-11,-11
176120,-11,-2
176121,1,1
176130,2,2
176131,-11,-2
176140,-11,-11
176141,1,1
176150,0,0
176151,-11,-11
176160,0,0
176161,10,-20
176170,1,2
176171,-11,-11
176180,2,-2
176181,2,1
176190,1,-2
176191,1,1
176200,-13,-13
176201,0,2
176210,11,-11
176211,-13,-13
176220,10,10
176221,1,-2
176230,11,11
176231,11,12
176240,-11,-11
176241,-13,-13
176250,1,1
176251,1,1
176260,10,10
176261,2,2
176270,-13,-13
176271,11,11
176280,-11,-11
176281,2,-2
176290,1,1
176291,1,1
176300,-13,-13
176301,2,12
176310,-13,-13
176311,-13,-13
176320,1,1
176321,2,2
176330,-11,-2
176331,1,2
176340,-11,-2
176341,-11,-2
176350,-11,-11
176351,-13,-13
176360,2,1
176361,-11,-11
176370,1,1
176371,-11,-2
176380,-11,-11
176381,0,0
176390,0,0
176391,0,0
176400,10,-2
176401,0,-20
176410,-11,-11
176411,-11,-11
176420,-13,-13
176421,1,1
176430,11,-2
176431,2,2
176440,1,1
176441,-13,-13
176450,10,-20
176451,-13,-2
176460,-11,-11
176461,-11,-11
176470,0,0
176471,3,1
176480,-13,-13
176481,-13,-13
176490,-11,-11
176491,-11,-2
176500,0,0
176501,-11,-11
176510,11,-2
176511,1,1
176520,1,1
176521,1,-11
176530,10,-2
176531,0,0
176540,0,0
176541,1,-2
176550,-11,-11
176551,-11,-2
176560,1,1
176561,1,1
176570,10,10
176571,-11,-2
176580,-13,-13
176581,-13,-13
176590,-11,-11
176591,-13,-2
176600,1,1
176601,-11,-11
176610,1,1
176611,-13,-13
176620,2,3
176621,2,2
176630,1,2
176631,1,1
176640,10,11
176641,-13,0
176650,1,1
176651,11,12
176660,1,2
176661,10,-20
176670,10,10
176671,10,11
176680,0,-2
176681,1,-2
176690,0,0
176691,-13,-13
176700,12,-1
176701,0,0
176710,0,0
176711,2,-11
176720,11,-1
176721,2,1
176730,1,2
176731,2,-2
176740,-11,-11
176741,1,1
176750,1,2
176751,1,1
176760,12,-20
176761,-13,-13
176770,-13,-13
176771,11,11
176780,-11,-11
176781,0,0
176790,11,11
176791,10,10
176800,1,-2
176801,0,1
176810,0,0
176811,1,2
176820,-11,-11
176821,0,0
176830,-11,-11
176831,1,2
176840,-11,-2
176841,0,-20
176850,1,1
176851,0,0
176860,-11,-2
176861,1,-20
176870,-11,-11
176871,2,2
176880,11,11
176881,0,0
176890,1,1
176891,-13,-13
176900,1,1
176901,1,1
176910,11,11
176911,10,10
176920,-13,-13
176921,1,-11
176930,1,1
176931,-13,-13
176940,1,1
176941,1,2
176950,-13,-13
176951,10,-2
176960,-13,0
176961,0,0
176970,0,-2
176971,1,1
176980,12,-20
176981,0,0
176990,0,0
176991,-11,-11
177000,-13,-13
177001,10,-20
177010,-11,-11
177011,-11,-11
177020,-13,-13
177021,-13,-13
177030,-11,-11
177031,-13,-13
177040,-13,-13
177041,10,10
177050,-13,-13
177051,0,0
177060,-11,0
177061,-13,-13
177070,1,2
177071,-11,-11
177080,1,1
177081,10,-2
177090,1,1
177091,2,-2
177100,11,12
177101,0,0
177110,1,1
177111,11,-20
177120,1,1
177121,11,-11
177130,1,1
177131,-11,-11
177140,1,1
177141,0,-11
177150,11,11
177151,0,0
177160,1,2
177161,12,12
177170,-11,-11
177171,10,10
177180,1,2
177181,2,1
177190,1,-2
177191,11,-2
177200,0,0
177201,10,10
177210,11,-2
177211,1,1
177220,-11,-11
177221,1,1
177230,-11,-11
177231,2,-2
177240,3,3
177241,10,10
177250,-13,-13
177251,1,1
177260,-11,-11
177261,2,2
177270,1,2
177271,1,1
177280,-11,-11
177281,2,-11
177290,1,3
177291,1,1
177300,2,1
177301,-11,-11
177310,0,0
177311,0,0
177320,-13,-13
177321,-11,-11
177330,1,1
177331,11,11
177340,0,0
177341,0,-2
177350,-13,-13
177351,1,1
177360,10,-2
177361,-13,-2
177370,-13,-13
177371,0,0
177380,-13,-13
177381,-13,-13
177390,-11,-11
177391,11,11
177400,1,1
177401,11,-20
177410,11,-11
177411,11,11
177420,1,-2
177421,2,2
177430,11,11
177431,2,2
177440,-13,-13
177441,10,11
177450,-11,-11
177451,1,2
177460,-13,-2
177461,2,-2
177470,10,10
177471,10,-20
177480,-11,-11
177481,-13,-13
177490,2,2
177491,-11,-11
177500,10,-20
177501,1,2
177510,0,0
177511,11,-2
177520,2,2
177521,0,-20
177530,1,-2
177531,1,-11
177540,-13,0
177541,1,-13
177550,1,1
177551,-13,-13
177560,10,-13
177561,-13,-13
177570,-13,-13
177571,1,1
177580,1,1
177581,-13,0
177590,10,10
177591,-13,-13
177600,1,-20
177601,1,1
177610,1,1
177611,1,2
177620,-11,-11
177621,1,2
177630,0,0
177631,-13,-13
177640,0,0
177641,0,0
177650,-11,1
177651,-11,1
177660,-13,-13
177661,-13,-13
177670,1,1
177671,2,2
177680,-11,2
177681,-13,-13
177690,10,10
177691,-11,-11
177700,-13,-13
177701,1,-11
177710,-13,-13
177711,11,11
177720,-11,2
177721,-11,2
177730,1,1
177731,10,-2
177740,-13,-13
177741,1,2
177750,1,-2
177751,-11,-2
177760,2,3
177761,2,2
177770,1,-20
177771,10,10
177780,0,0
177781,10,-20
177790,10,-2
177791,-13,-13
177800,1,1
177801,-13,-13
177810,1,1
177811,12,-11
177820,10,10
177821,0,0
177830,10,-2
177831,-11,-11
177840,10,-2
177841,-13,-13
177850,2,3
177851,-11,-11
177860,1,1
177861,-13,-13
177870,2,3
177871,-11,-11
177880,10,10
177881,0,0
177890,1,1
177891,2,2
177900,1,1
177901,-13,-13
177910,10,10
177911,1,0
177920,-13,-13
177921,1,-2
177930,-13,-13
177931,1,1
177940,1,1
177941,-13,-13
177950,11,11
177951,-13,-13
177960,1,-2
177961,0,-11
177970,1,1
177971,-11,-11
177980,1,1
177981,10,10
177990,1,-2
177991,2,-11
178000,1,1
178001,1,1
178010,1,1
178011,1,1
178020,-13,-13
178021,-13,-13
178030,-13,-13
178031,-11,-11
178040,11,1
178041,-11,-2
178050,-13,-13
178051,-13,-13
178060,1,1
178061,1,1
178070,10,10
178071,-13,-13
178080,2,1
178081,-13,-13
178090,-13,-13
178091,1,2
178100,-11,-11
178101,1,1
178110,-13,-13
178111,-11,-11
178120,1,1
178121,2,11
178130,-11,0
178131,1,1
178140,0,0
178141,2,-2
178150,0,0
178151,1,1
178160,-11,-11
178161,2,3
178170,10,10
178171,1,1
178180,-11,-2
178181,-13,-13
178190,1,2
178191,-11,-11
178200,0,0
178201,0,0
178210,-13,-13
178211,10,-2
178220,-11,1
178221,2,2
178230,-11,-11
178231,1,1
178240,-11,-11
178241,1,1
178250,1,1
178251,1,1
178260,0,-2
178261,2,2
178270,2,2
178271,0,0
178280,-11,-11
178281,-13,-13
178290,12,12
178291,11,11
178300,2,-11
178301,2,3
178310,-13,-13
178311,1,3
178320,1,1
178321,1,2
178330,-13,-13
178331,-13,-13
178340,2,2
178341,11,11
178350,10,11
178351,-11,-11
178360,-11,-2
178361,2,2
178370,-13,-13
178371,10,-2
178380,-13,-13
178381,-11,-11
178390,2,2
178391,0,0
178400,-11,-2
178401,-11,-11
178410,0,0
178411,2,1
178420,1,1
178421,10,10
178430,1,1
178431,0,-20
178440,-13,-2
178441,1,-2
178450,1,2
178451,10,10
178460,10,-2
178461,10,-2
178470,2,2
178471,1,-20
178480,2,2
178481,-13,-13
178490,-11,-11
178491,2,2
178500,-11,-11
178501,10,10
178510,-13,-13
178511,-11,-2
178520,0,0
178521,1,1
178530,-11,-2
178531,0,-2
178540,10,10
178541,3,4
178550,-11,-11
178551,-13,-13
178560,1,1
178561,-11,-11
178570,-11,-11
178571,2,2
178580,11,11
178581,-11,-11
178590,1,1
178591,-11,-11
178600,2,3
178601,11,11
178610,2,-11
178611,-11,-11
178620,10,10
178621,1,1
178630,0,0
178631,-11,-11
178640,0,0
178641,0,0
178650,-11,-11
178651,0,-11
178660,0,0
178661,1,1
178670,-11,-2
178671,0,0
178680,0,0
178681,-13,-13
178690,-11,-11
178691,0,0
178700,0,0
178701,1,1
178710,0,0
178711,-13,-13
178720,-13,-2
178721,2,1
178730,-11,-11
178731,-11,-11
178740,-11,-11
178741,11,-2
178750,-11,-11
178751,0,1
178760,1,1
178761,-11,-11
178770,2,-2
178771,-13,0
178780,2,1
178781,2,2
178790,-11,-2
178791,10,10
178800,-13,-13
178801,-11,-11
178810,1,1
178811,0,-20
178820,0,1
178821,0,0
178830,-11,0
178831,0,1
178840,-11,-11
178841,2,2
178850,0,-2
178851,0,0
178860,1,-2
178861,-13,0
178870,1,1
178871,10,10
178880,2,-2
178881,1,12
178890,0,-2
178891,1,1
178900,1,2
178901,10,-11
178910,1,1
178911,-11,-11
178920,11,11
178921,-11,-11
178930,10,10
178931,2,2
178940,1,1
178941,0,0
178950,-13,-13
178951,10,10
178960,-11,-11
178961,10,10
178970,-11,-2
178971,1,-11
178980,-13,-13
178981,-13,-13
178990,1,1
178991,0,0
179000,3,-11
179001,1,1
179010,-11,-11
179011,1,0
179020,-13,-13
179021,-13,-13
179030,1,1
179031,-13,-13
179040,0,0
179041,0,0
179050,11,11
179051,1,1
179060,2,-1
179061,1,1
179070,-11,-11
179071,-11,-11
179080,2,2
179081,1,1
179090,-11,-11
179091,-13,-13
179100,11,-2
179101,-13,-2
179110,1,1
179111,10,10
179120,11,11
179121,-11,-11
179130,1,1
179131,0,0
179140,1,1
179141,-13,-13
179150,0,0
179151,1,2
179160,1,1
179161,-11,-11
179170,-11,-11
179171,0,0
179180,-13,-13
179181,2,-20
179190,-11,-11
179191,10,11
179200,10,10
179201,3,3
179210,1,2
179211,3,2
179220,10,10
179221,-11,-11
179230,-13,-13
179231,1,1
179240,-11,-11
179241,-13,-13
179250,0,0
179251,-13,-13
179260,-11,-11
179261,-13,-13
179270,0,0
179271,-13,-13
179280,-11,-11
179281,1,1
179290,-11,-2
179291,1,1
179300,0,0
179301,2,3
179310,-13,-13
179311,-13,-13
179320,-13,-13
179321,1,1
179330,1,1
179331,-13,-13
179340,0,0
179341,10,10
179350,0,-2
179351,0,0
179360,1,-2
179361,10,-11
179370,1,1
179371,1,1
179380,10,-1
179381,-11,-11
179390,-11,-11
179391,1,1
179400,1,1
179401,1,-2
179410,-11,-11
179411,-11,-11
179420,-13,-13
179421,-11,-11
179430,-13,-13
179431,-13,-13
179440,1,1
179441,1,1
179450,1,1
179451,2,-2
179460,2,2
179461,11,11
179470,1,1
179471,1,2
179480,2,-2
179481,1,1
179490,10,10
179491,1,-20
179500,11,1
179501,1,1
179510,0,0
179511,1,1
179520,0,0
179521,-13,-13
179530,-11,-11
179531,-13,-13
179540,1,1
179541,-11,-2
179550,1,1
179551,1,1
179560,1,1
179561,-13,-13
179570,0,0
179571,-13,0
179580,-13,-13
179581,-13,-13
179590,-13,-13
179591,1,1
179600,-13,0
179601,0,0
179610,10,11
179611,11,11
179620,1,-2
179621,2,-13
179630,1,-11
179631,1,1
179640,0,-13
179641,2,-2
179650,-13,-13
179651,1,1
179660,0,0
179661,10,-2
179670,-13,-13
179671,10,-1
179680,10,10
179681,12,13
179690,10,10
179691,11,-20
179700,1,1
179701,10,-11
179710,-11,-2
179711,-11,-11
179720,1,1
179721,0,0
179730,10,10
179731,10,10
179740,-11,-11
179741,10,-20
179750,0,0
179751,-11,-11
179760,0,-20
179761,1,1
179770,1,1
179771,2,2
179780,1,1
179781,1,1
179790,2,2
179791,-11,-11
179800,-11,-11
179801,1,2
179810,-13,0
179811,10,10
179820,1,2
179821,-13,0
179830,10,-2
179831,-13,-13
179840,-11,-11
179841,2,3
179850,0,0
179851,1,-2
179860,1,-2
179861,-11,-2
179870,10,10
179871,-13,-13
179880,1,1
179881,1,1
179890,1,1
179891,-11,-11
179900,-13,-2
179901,1,-13
179910,11,11
179911,-13,-13
179920,-11,-11
179921,-13,-13
179930,1,2
179931,1,1
179940,-11,-11
179941,1,-2
179950,10,-2
179951,-11,-11
179960,0,0
179961,-11,-11
179970,11,-2
179971,-11,-11
179980,-11,-11
179981,-13,-13
179990,-11,-11
179991,0,0
180000,-13,-13
180001,-11,-11
180010,-13,-13
180011,10,-2
180020,10,10
180021,11,11
180030,1,1
180031,1,1
180040,10,10
180041,1,1
180050,-13,-13
180051,1,1
180060,-11,-11
180061,-13,-13
180070,10,-2
180071,0,0
180080,-13,-13
180081,0,0
180090,10,-2
180091,0,0
180100,-11,-2
180101,2,-11
180110,10,-2
180111,0,-2
180120,0,0
180121,0,-11
180130,10,-2
180131,-13,0
180140,1,1
180141,1,1
180150,0,1
180151,10,10
180160,0,0
180161,11,-2
180170,-11,-11
180171,-13,-13
180180,-13,-13
180181,1,1
180190,1,1
180191,10,10
180200,1,1
180201,-13,-13
180210,1,1
180211,-11,-11
180220,1,-2
180221,0,0
180230,0,0
180231,-13,-13
180240,10,10
180241,-13,0
180250,-11,-11
180251,-13,-13
180260,-13,0
180261,1,1
180270,1,1
180271,1,1
180280,-11,-2
180281,1,1
180290,1,-20
180291,-13,-13
180300,-13,-13
180301,10,-2
180310,2,2
180311,2,1
180320,-13,-13
180321,1,-2
180330,0,0
180331,1,1
180340,-13,-13
180341,-11,-11
180350,2,-2
180351,2,2
180360,-13,-13
180361,2,2
180370,1,2
180371,1,1
180380,4,2
180381,0,0
180390,1,1
180391,10,-20
180400,0,0
180401,1,1
180410,0,2
180411,0,0
180420,1,2
180421,0,-2
180430,1,1
180431,-13,-13
180440,0,1
180441,-11,-2
180450,0,2
180451,0,0
180460,1,2
180461,1,1
180470,1,2
180471,-13,-13
180480,10,-2
180481,2,2
180490,1,-2
180491,-11,-2
180500,-13,-13
180501,-11,-11
180510,0,0
180511,-13,-13
180520,1,1
180521,-11,-2
180530,0,0
180531,1,1
180540,1,1
180541,-11,-11
180550,2,3
180551,2,2
180560,2,1
180561,3,3
180570,10,10
180571,-11,-11
180580,11,11
180581,2,2
180590,3,3
180591,-13,-13
180600,2,2
180601,1,1
180610,-11,-11
180611,-11,-11
180620,-11,-11
180621,-11,-11
180630,10,10
180631,2,2
180640,-13,0
180641,-11,-11
180650,-13,-2
180651,0,0
180660,1,2
180661,1,2
180670,10,-2
180671,10,10
180680,1,1
180681,2,3
180690,-11,-11
180691,-11,1
180700,1,1
180701,0,0
180710,-13,-13
180711,0,0
180720,2,2
180721,-11,-11
180730,-11,-11
180731,-13,-13
180740,11,11
180741,1,1
180750,-13,-13
180751,-11,-11
180760,-13,-13
180761,11,11
180770,10,10
180771,-11,-11
180780,-11,-11
180781,-11,-11
180790,0,0
180791,-13,-13
180800,-11,-11
180801,-11,-11
180810,1,1
180811,10,10
180820,1,1
180821,-11,-2
180830,-13,0
180831,2,2
180840,-13,-2
180841,1,2
180850,1,1
180851,-11,-11
180860,-13,-13
180861,0,-2
180870,-11,-11
180871,1,2
180880,-11,-11
180881,10,10
180890,-13,-13
180891,0,0
180900,10,10
180901,-11,-11
180910,3,-20
180911,2,-2
180920,1,1
180921,10,-20
180930,-13,-13
180931,1,-2
180940,-13,-13
180941,-11,-11
180950,-11,-11
180951,-11,-11
180960,2,-11
180961,-13,0
180970,0,0
180971,1,1
180980,-11,-2
180981,10,10
180990,10,11
180991,1,1
181000,0,0
181001,11,-2
181010,1,1
181011,0,0
181020,2,2
181021,11,-20
181030,1,-2
181031,1,1
181040,0,0
181041,0,0
181050,2,1
181051,2,2
181060,1,2
181061,-11,-2
181070,1,1
181071,1,-20
181080,-11,-11
181081,-11,-11
181090,10,10
181091,1,1
181100,-11,-11
181101,3,3
181110,-13,-13
181111,-11,-11
181120,2,-2
181121,10,10
181130,-13,-13
181131,-11,-11
181140,1,1
181141,0,0
181150,0,0
181151,2,1
181160,1,1
181161,-13,-13
181170,0,0
181171,2,2
181180,0,0
181181,0,1
181190,-11,1
181191,1,1
181200,-11,-11
181201,0,0
181210,1,1
181211,0,0
181220,1,1
181221,-11,-11
181230,1,3
181231,-11,-11
181240,-11,-11
181241,-13,-13
181250,10,10
181251,0,-20
181260,10,10
181261,1,1
181270,11,-2
181271,1,-2
181280,-13,-13
181281,0,-20
181290,2,-13
181291,11,-11
181300,10,10
181301,-11,-11
181310,10,10
181311,1,1
181320,2,2
181321,-11,-11
181330,-13,-13
181331,10,10
181340,1,1
181341,-13,-13
181350,1,1
181351,2,2
181360,-13,-13
181361,1,-2
181370,1,1
181371,-1,-2
181380,-11,-11
181381,1,1
181390,-11,-11
181391,-13,-2
181400,1,1
181401,2,-13
181410,1,-2
181411,-11,-11
181420,10,-11
181421,10,10
181430,-11,-11
181431,1,1
181440,1,1
181441,-13,1
181450,2,2
181451,11,-1
181460,1,-2
181461,10,-2
181470,1,2
181471,-11,-11
181480,-11,-11
181481,-13,-13
181490,1,1
181491,1,1
181500,0,0
181501,10,11
181510,2,1
181511,0,0
181520,-13,-13
181521,1,-20
181530,2,2
181531,1,1
181540,-13,-13
181541,1,-2
181550,2,2
181551,-11,-11
181560,0,0
181561,-11,-11
181570,1,1
181571,1,1
181580,0,0
181581,3,2
181590,-13,-13
181591,1,2
181600,1,2
181601,-11,-11
181610,10,-2
181611,1,1
181620,-11,-11
181621,-13,-13
181630,3,-11
181631,1,0
181640,1,1
181641,2,3
181650,0,0
181651,-11,-11
181660,1,-11
181661,-13,-13
181670,-11,-11
181671,1,1
181680,1,1
181681,-11,-2
181690,1,1
181691,-13,-13
181700,-11,-11
181701,1,1
181710,-13,-13
181711,-13,-13
181720,-11,-11
181721,1,1
181730,0,0
181731,-13,-13
181740,2,2
181741,1,1
181750,-13,-13
181751,11,12
181760,2,-11
181761,1,1
181770,-11,-11
181771,10,11
181780,-13,-13
181781,-13,-13
181790,11,11
181791,-13,-13
181800,2,-2
181801,-11,-2
181810,-11,-11
181811,1,4
181820,-13,-13
181821,1,3
181830,-11,-11
181831,-11,-11
181840,0,-20
181841,1,1
181850,-13,-13
181851,11,-2
181860,-11,-2
181861,-11,-11
181870,1,1
181871,1,2
181880,-11,-11
181881,0,0
181890,-11,-11
181891,11,-2
181900,-11,-11
181901,-11,0
181910,10,10
181911,2,2
181920,-13,-13
181921,0,0
181930,10,10
181931,-13,-13
181940,-13,-13
181941,1,1
181950,0,0
181951,-11,-11
181960,-11,-11
181961,-13,-13
181970,1,-20
181971,-13,-13
181980,1,1
181981,1,-20
181990,-11,-11
181991,12,12
182000,1,1
182001,1,1
182010,0,0
182011,-11,-11
182020,2,2
182021,-13,-13
182030,11,-2
182031,-13,-13
182040,-11,-11
182041,0,0
182050,2,2
182051,-13,-13
182060,-13,0
182061,1,1
182070,-13,-13
182071,0,0
182080,0,0
182081,-11,-11
182090,1,1
182091,1,1
182100,10,-11
182101,11,-2
182110,10,-2
182111,10,10
182120,1,1
182121,10,-2
182130,-11,-11
182131,10,10
182140,2,2
182141,1,1
182150,2,2
182151,-13,-13
182160,1,1
182161,-13,-13
182170,-13,-13
182171,-11,-11
182180,2,1
182181,10,-2
182190,1,-2
182191,1,2
182200,-13,-13
182201,2,3
182210,-11,-11
182211,3,2
182220,1,1
182221,0,0
182230,-11,-11
182231,-11,-2
182240,2,2
182241,10,10
182250,10,-11
182251,-13,-13
182260,0,0
182261,10,10
182270,1,1
182271,10,10
182280,-11,-2
182281,10,10
182290,3,-20
182291,-11,-2
182300,-13,-13
182301,1,1
182310,2,3
182311,0,0
182320,2,2
182321,0,0
182330,-11,-11
182331,1,1
182340,-11,-11
182341,1,1
182350,-13,-13
182351,-11,-11
182360,0,-20
182361,-11,-11
182370,2,2
182371,0,0
182380,2,2
182381,-11,-11
182390,11,-20
182391,0,0
182400,-11,-11
182401,2,2
182410,-11,-11
182411,0,0
182420,0,0
182421,-13,-13
182430,-13,-13
182431,-11,-11
182440,0,1
182441,2,1
182450,1,1
182451,-13,-13
182460,0,0
182461,2,-20
182470,0,0
182471,11,-2
182480,1,1
182481,0,0
182490,-13,-13
182491,1,1
182500,-13,-13
182501,2,2
182510,-13,-13
182511,2,3
182520,10,-13
182521,10,-2
182530,0,0
182531,-11,-11
182540,1,1
182541,-13,-13
182550,2,-2
182551,10,10
182560,2,2
182561,-13,-13
182570,-13,-13
182571,10,-2
182580,0,0
182581,1,1
182590,-11,-11
182591,-13,-13
182600,-13,-13
