GenID,True,Predicted,PhotonPredicted,Countpions,Countphotons,Countneutrons
4301,1,1,2,1,2,0
4310,-11,-11,-11,0,0,0
4311,10,10,10,3,0,0
4320,1,1,2,1,2,0
4321,-13,-13,-13,0,0,0
4330,-11,-2,-2,-999,-999,-999
4331,-13,-2,-2,-999,-999,-999
4340,1,1,2,1,2,0
4341,-13,-13,-13,0,0,0
4350,-13,-13,-13,0,0,0
4351,-13,-13,-13,0,0,0
4360,2,2,3,1,3,0
4361,2,2,4,1,4,0
4370,11,-1,-1,2,1,0
4371,0,0,0,1,0,0
4380,1,-1,-1,2,1,0
4381,10,-1,-1,4,3,0
4390,3,3,6,1,6,0
4391,1,1,2,1,2,0
4400,-13,-13,-13,0,0,0
4401,-13,-13,-13,0,0,0
4410,-11,-11,-11,0,0,0
4411,11,-1,-1,2,3,1
4420,0,-11,-11,0,0,0
4421,0,0,0,1,0,0
4430,0,0,0,1,0,0
4431,2,-11,-11,0,0,0
4440,0,0,0,1,0,0
4441,-11,-2,-2,-999,-999,-999
4450,1,1,1,1,1,0
4451,1,2,3,1,3,0
4460,0,0,0,1,0,0
4461,1,2,4,1,4,0
4470,1,1,2,1,2,0
4471,-13,-13,-13,0,0,0
4480,1,1,1,1,1,0
4481,0,0,0,1,0,0
4490,1,1,1,1,1,0
4491,1,1,2,1,2,0
4500,11,10,10,3,0,0
4501,-13,-13,-13,0,0,0
4510,3,2,4,1,4,0
4511,1,11,11,3,1,0
4520,-11,-11,-11,0,0,0
4521,0,0,0,1,0,0
4530,1,3,5,1,5,0
4531,4,4,7,1,7,0
4540,1,-20,-20,1,1,1
4541,3,-20,-20,1,0,1
4550,1,1,2,1,2,0
4551,-11,-11,-11,0,0,0
4560,-13,-2,-2,-999,-999,-999
4561,0,0,0,1,0,0
4570,1,1,2,1,2,0
4571,11,13,15,3,5,0
4580,-11,-11,-11,0,0,0
4581,10,10,10,3,0,0
4590,0,0,0,1,0,0
4591,-11,-11,-11,0,0,0
4600,-11,-11,-11,0,0,0
4601,-13,-13,-13,0,0,0
4610,-11,-2,-2,-999,-999,-999
4611,-11,-11,-11,0,0,0
4620,10,-1,-1,2,0,0
4621,10,-1,-1,2,0,0
4630,-11,-11,-11,0,0,0
4631,-11,-11,-11,0,0,0
4640,1,1,1,1,1,0
4641,2,-1,-1,2,3,0
4650,11,-11,-11,0,0,0
4651,1,-11,-11,0,0,0
4660,1,1,2,1,2,0
4661,1,1,2,1,2,0
4670,10,-11,-11,0,0,0
4671,1,-13,-13,0,0,0
4680,-13,-13,-13,0,0,0
4681,10,10,10,3,0,0
4690,1,1,2,1,2,0
4691,0,-2,-2,-999,-999,-999
4700,1,1,2,1,2,0
4701,0,0,0,1,0,0
4710,-13,-13,-13,0,0,0
4711,10,-1,-1,2,0,1
4720,-11,-11,-11,0,0,0
4721,1,2,3,1,3,0
4730,-11,-11,-11,0,0,0
4731,1,1,1,1,1,0
4740,0,0,0,1,0,0
4741,1,1,2,1,2,0
4750,1,1,2,1,2,0
4751,2,2,3,1,3,0
4760,-11,-11,-11,0,0,0
4761,0,1,1,1,1,0
4770,-11,-11,-11,0,0,0
4771,-11,-11,-11,0,0,0
4780,1,1,1,1,1,0
4781,1,1,2,1,2,0
4790,-13,-13,-13,0,0,0
4791,-13,-13,-13,0,0,0
4800,11,-1,-1,2,2,0
4801,11,-20,-20,1,1,1
4810,-13,-13,-13,0,0,0
4811,0,-11,-11,0,0,0
4820,0,0,0,1,0,0
4821,10,10,10,3,0,0
4830,1,0,0,1,0,0
4831,-13,-13,-13,0,0,0
4840,3,4,7,1,7,0
4841,10,10,10,3,0,0
4850,1,-1,-1,2,2,0
4851,1,1,2,1,2,0
4860,1,1,2,1,2,0
4861,1,1,2,1,2,0
4870,2,2,4,1,4,0
4871,11,-1,-1,2,2,0
4880,-13,-13,-13,0,0,0
4881,11,10,10,3,0,0
4890,-13,-13,-13,0,0,0
4891,0,10,10,3,0,0
4900,-13,-13,-13,0,0,0
4901,1,-1,-1,2,2,0
4910,-13,-13,-13,0,0,0
4911,-13,-13,-13,0,0,0
4920,1,1,2,1,2,0
4921,-13,-13,-13,0,0,0
4930,1,1,2,1,2,0
4931,0,0,0,1,0,0
4940,-11,-11,-11,0,0,0
4941,1,2,3,1,3,0
4950,-13,-13,-13,0,0,0
4951,11,11,12,3,2,1
4960,10,10,10,3,0,0
4961,-11,-11,-11,0,0,0
4970,2,2,4,1,4,0
4971,10,10,10,3,0,0
4980,-13,-13,-13,0,0,0
4981,0,-11,-11,0,0,0
4990,-13,-13,-13,0,0,0
4991,-11,-11,-11,0,0,0
5000,0,0,0,1,0,0
5001,-11,-11,-11,0,0,0
5010,-11,-11,-11,0,0,0
5011,-11,-11,-11,0,0,0
5020,2,-2,-2,-999,-999,-999
5021,-13,-2,-2,-999,-999,-999
5030,-13,-13,-13,0,0,0
5031,1,1,2,1,2,0
5040,-11,-11,-11,0,0,0
5041,10,-13,-13,0,0,0
5050,1,2,3,1,3,0
5051,2,-2,-2,-999,-999,-999
5060,-11,-11,-11,0,0,0
5061,2,2,4,1,4,0
5070,-11,-11,-11,0,0,0
5071,1,1,2,1,2,0
5080,12,1,1,1,1,0
5081,-13,-13,-13,0,0,0
5090,-11,-11,-11,0,0,0
5091,-11,-11,-11,0,0,0
5100,2,-1,-1,4,5,1
5101,11,-1,-1,4,2,1
5110,1,-20,-20,1,3,1
5111,-13,-13,-13,0,0,0
5120,11,12,13,3,3,0
5121,1,1,2,1,2,0
5130,1,-1,-1,2,1,0
5131,1,1,1,1,1,0
5140,0,1,1,1,1,0
5141,-13,-13,-13,0,0,0
5150,-13,-13,-13,0,0,0
5151,-13,-13,-13,0,0,0
5160,-11,1,1,1,1,0
5161,0,0,0,1,0,0
5170,1,1,2,1,2,0
5171,1,1,2,1,2,0
5180,-11,-11,-11,0,0,0
5181,1,1,2,1,2,0
5190,1,1,2,1,2,0
5191,1,-13,-13,0,0,0
5200,-11,-11,-11,0,0,0
5201,0,0,0,1,0,0
5210,-13,0,0,1,0,0
5211,1,1,2,1,2,0
5220,-13,-13,-13,0,0,0
5221,1,1,2,1,2,0
5230,1,-11,-11,0,0,0
5231,-13,-13,-13,0,0,0
5240,-11,-11,-11,0,0,0
5241,1,1,2,1,2,0
5250,11,1,1,1,1,0
5251,10,-1,-1,2,1,2
5260,10,-1,-1,2,0,0
5261,1,-11,-11,0,0,0
5270,10,10,10,3,0,0
5271,10,12,14,3,4,0
5280,2,2,3,1,3,0
5281,11,-1,-1,2,2,0
5290,-11,-11,-11,0,0,0
5291,-13,-13,-13,0,0,0
5300,-11,-11,-11,0,0,0
5301,1,1,2,1,2,0
5310,2,12,14,3,4,0
5311,1,-20,-20,1,3,1
5320,0,-13,-13,0,0,0
5321,0,0,0,1,0,0
5330,10,10,10,3,0,0
5331,-13,-13,-13,0,0,0
5340,-13,-13,-13,0,0,0
5341,1,1,2,1,2,0
5350,-11,-11,-11,0,0,0
5351,1,1,2,1,2,0
5360,1,1,1,1,1,0
5361,10,10,10,3,0,0
5370,-13,-13,-13,0,0,0
5371,2,-1,-1,2,1,0
5380,2,-2,-2,-999,-999,-999
5381,-13,-13,-13,0,0,0
5390,-13,-13,-13,0,0,0
5391,10,-1,-1,5,0,1
5400,-11,-11,-11,0,0,0
5401,-13,-13,-13,0,0,0
5410,-11,-11,-11,0,0,0
5411,1,1,1,1,1,0
5420,1,1,2,1,2,0
5421,0,0,0,1,0,0
5430,10,-1,-1,2,0,0
5431,-13,-13,-13,0,0,0
5440,2,2,3,1,3,0
5441,-11,-11,-11,0,0,0
5450,0,0,0,1,0,0
5451,1,1,2,1,2,0
5460,1,1,2,1,2,0
5461,-13,-13,-13,0,0,0
5470,-13,-13,-13,0,0,0
5471,1,1,2,1,2,0
5480,-11,-11,-11,0,0,0
5481,1,1,1,1,1,0
5490,10,-20,-20,1,0,1
5491,-13,-13,-13,0,0,0
5500,-13,-13,-13,0,0,0
5501,1,2,3,1,3,0
5510,1,1,2,1,2,0
5511,1,1,2,1,2,0
5520,10,-1,-1,2,1,0
5521,-11,-2,-2,-999,-999,-999
5530,11,-1,-1,2,2,0
5531,-13,-13,-13,0,0,0
5540,1,1,2,1,2,0
5541,1,1,2,1,2,0
5550,10,-1,-1,2,0,1
5551,-13,-13,-13,0,0,0
5560,0,0,0,1,0,0
5561,-13,-13,-13,0,0,0
5570,-13,-13,-13,0,0,0
5571,-13,-13,-13,0,0,0
5580,2,2,4,1,4,0
5581,1,-20,-20,1,2,1
5590,1,1,2,1,2,0
5591,11,-1,-1,4,1,0
5600,-13,-13,-13,0,0,0
5601,2,-13,-13,0,0,0
5610,1,1,2,1,2,0
5611,1,-1,-1,2,2,0
5620,1,1,2,1,2,0
5621,1,-1,-1,2,3,0
5630,1,1,2,1,2,0
5631,10,10,10,3,0,0
5640,-13,-13,-13,0,0,0
5641,0,0,0,1,0,0
5650,-11,-11,-11,0,0,0
5651,-11,-11,-11,0,0,0
5660,-13,-13,-13,0,0,0
5661,-13,-13,-13,0,0,0
5670,-11,-11,-11,0,0,0
5671,10,-1,-1,2,0,0
5680,-13,-13,-13,0,0,0
5681,2,1,2,1,2,0
5690,2,2,4,1,4,0
5691,-13,-13,-13,0,0,0
5700,1,1,2,1,2,0
5701,-13,-13,-13,0,0,0
5710,-11,-11,-11,0,0,0
5711,-11,-11,-11,0,0,0
5720,0,0,0,1,0,0
5721,-11,-11,-11,0,0,0
5730,-13,-13,-13,0,0,0
5731,1,1,2,1,2,0
5740,-13,-13,-13,0,0,0
5741,1,1,2,1,2,0
5750,11,-1,-1,2,2,0
5751,2,-20,-20,1,3,1
5760,-11,-11,-11,0,0,0
5761,-13,-13,-13,0,0,0
5770,-11,-11,-11,0,0,0
5771,-11,-11,-11,0,0,0
5780,2,2,4,1,4,0
5781,1,2,3,1,3,0
5790,0,-2,-2,-999,-999,-999
5791,-11,-11,-11,0,0,0
5800,10,10,10,3,0,0
5801,2,2,4,1,4,0
5810,10,10,10,3,0,0
5811,2,-13,-13,0,0,0
5820,0,0,0,1,0,0
5821,-11,-13,-13,0,0,0
5830,-13,-13,-13,0,0,0
5831,2,-20,-20,1,4,1
5840,-11,-11,-11,0,0,0
5841,4,13,16,3,6,0
5850,1,1,2,1,2,0
5851,1,1,2,1,2,0
5860,-11,-11,-11,0,0,0
5861,-13,-13,-13,0,0,0
5870,11,11,12,3,2,0
5871,-13,-13,-13,0,0,0
5880,-11,-11,-11,0,0,0
5881,-11,-11,-11,0,0,0
5890,-11,-2,-2,-999,-999,-999
5891,-11,-2,-2,-999,-999,-999
5900,1,-1,-1,2,2,0
5901,-11,-11,-11,0,0,0
5910,1,-2,-2,-999,-999,-999
5911,-11,-2,-2,-999,-999,-999
5920,10,10,10,3,0,0
5921,11,-1,-1,4,2,0
5930,10,-1,-1,2,0,1
5931,11,11,11,3,1,1
5940,-13,-13,-13,0,0,0
5941,11,11,12,3,2,0
5950,1,1,2,1,2,0
5951,0,0,0,1,0,0
5960,2,2,3,1,3,0
5961,10,-1,-1,2,0,0
5970,1,2,3,1,3,0
5971,1,-20,-20,1,5,1
5980,1,1,2,1,2,0
5981,-11,-11,-11,0,0,0
5990,-13,-13,-13,0,0,0
5991,10,-1,-1,4,0,0
6000,0,0,0,1,0,0
6001,-13,-13,-13,0,0,0
6010,-11,-11,-11,0,0,0
6011,-11,-11,-11,0,0,0
6020,0,-11,-11,0,0,0
6021,0,0,0,1,0,0
6030,0,0,0,1,0,0
6031,-13,-13,-13,0,0,0
6040,-13,-13,-13,0,0,0
6041,10,-1,-1,2,0,0
6050,-13,-13,-13,0,0,0
6051,-13,-13,-13,0,0,0
6060,1,-11,-11,0,0,0
6061,-13,-13,-13,0,0,0
6070,0,0,0,1,0,0
6071,0,0,0,1,0,0
6080,2,2,4,1,4,0
6081,-11,-11,-11,0,0,0
6090,-11,-11,-11,0,0,0
6091,1,0,0,1,0,0
6100,1,1,2,1,2,0
6101,10,-1,-1,2,0,1
6110,11,-1,-1,2,3,1
6111,2,-1,-1,2,4,0
6120,-11,-11,-11,0,0,0
6121,2,2,4,1,4,0
6130,0,0,0,1,0,0
6131,10,-1,-1,2,0,1
6140,11,-1,-1,2,9,0
6141,-11,-11,-11,0,0,0
6150,-11,-2,-2,-999,-999,-999
6151,1,-2,-2,-999,-999,-999
6160,1,2,3,1,3,0
6161,-11,-11,-11,0,0,0
6170,1,-2,-2,-999,-999,-999
6171,1,1,2,1,2,0
6180,-11,-11,-11,0,0,0
6181,-11,-11,-11,0,0,0
6190,10,-1,-1,2,0,0
6191,1,3,6,1,6,0
6200,1,0,0,1,0,0
6201,1,-11,-11,0,0,0
6210,10,10,10,3,0,0
6211,1,1,1,1,1,0
6220,1,2,3,1,3,0
6221,1,1,1,1,1,0
6230,1,1,2,1,2,0
6231,-11,-11,-11,0,0,0
6240,1,1,2,1,2,0
6241,-11,-11,-11,0,0,0
6250,-13,-13,-13,0,0,0
6251,1,1,2,1,2,0
6260,10,10,10,3,0,0
6261,1,1,2,1,2,0
6270,11,12,13,3,3,0
6271,1,1,2,1,2,0
6280,11,-1,-1,2,0,1
6281,-13,-13,-13,0,0,0
6290,-11,-11,-11,0,0,0
6291,1,2,3,1,3,0
6300,0,0,0,1,0,0
6301,1,-11,-11,0,0,0
6310,1,1,2,1,2,0
6311,2,2,4,1,4,0
6320,10,-1,-1,2,0,0
6321,1,1,2,1,2,0
6330,10,11,11,3,1,0
6331,2,-2,-2,-999,-999,-999
6340,-11,-11,-11,0,0,0
6341,10,-1,-1,2,0,2
6350,3,3,5,1,5,0
6351,10,-1,-1,6,4,0
6360,10,-1,-1,2,0,1
6361,10,10,10,3,0,0
6370,1,-2,-2,-999,-999,-999
6371,-11,-2,-2,-999,-999,-999
6380,0,0,0,1,0,0
6381,-13,-13,-13,0,0,0
6390,1,1,2,1,2,0
6391,0,0,0,1,0,0
6400,-11,-1,-1,2,2,0
6401,11,10,10,3,0,0
6410,0,11,12,3,2,0
6411,2,2,4,1,4,0
6420,-13,-13,-13,0,0,0
6421,2,2,4,1,4,0
6430,1,1,1,1,1,0
6431,1,-2,-2,-999,-999,-999
6440,10,-1,-1,2,0,0
6441,1,1,2,1,2,0
6450,-13,-13,-13,0,0,0
6451,-13,-13,-13,0,0,0
6460,1,-2,-2,-999,-999,-999
6461,1,1,2,1,2,0
6470,-13,-13,-13,0,0,0
6471,0,0,0,1,0,0
6480,0,0,0,1,0,0
6481,10,0,0,1,0,0
6490,1,12,14,3,4,0
6491,1,1,2,1,2,0
6500,2,-11,-11,0,0,0
6501,1,1,2,1,2,0
6510,-11,-11,-11,0,0,0
6511,1,2,3,1,3,0
6520,10,-1,-1,2,0,2
6521,1,1,2,1,2,0
6530,11,11,12,3,2,0
6531,-13,-13,-13,0,0,0
6540,1,-20,-20,1,6,1
6541,0,0,0,1,0,0
6550,3,3,5,1,5,0
6551,1,1,2,1,2,0
6560,1,1,1,1,1,0
6561,1,-11,-11,0,0,0
6570,-11,-2,-2,-999,-999,-999
6571,-11,-2,-2,-999,-999,-999
6580,11,11,12,3,2,0
6581,1,1,2,1,2,0
6590,2,-1,-1,2,6,2
6591,2,2,3,1,3,0
6600,1,1,2,1,2,0
6601,-11,-11,-11,0,0,0
6610,1,1,2,1,2,0
6611,2,2,4,1,4,0
6620,1,-1,-1,2,3,0
6621,0,0,0,1,0,0
6630,-11,-11,-11,0,0,0
6631,11,-1,-1,2,3,0
6640,1,1,1,1,1,0
6641,1,1,2,1,2,0
6650,3,3,5,1,5,0
6651,1,1,2,1,2,0
6660,-13,-13,-13,0,0,0
6661,10,-11,-11,0,0,0
6670,1,1,2,1,2,0
6671,-11,-11,-11,0,0,0
6680,1,-11,-11,0,0,0
6681,0,0,0,1,0,0
6690,-13,-13,-13,0,0,0
6691,1,1,2,1,2,0
6700,-13,-13,-13,0,0,0
6701,-13,-2,-2,-999,-999,-999
6710,0,0,0,1,0,0
6711,2,1,1,1,1,0
6720,1,-13,-13,0,0,0
6721,-13,-13,-13,0,0,0
6730,1,1,2,1,2,0
6731,1,1,2,1,2,0
6740,1,1,2,1,2,0
6741,-11,-11,-11,0,0,0
6750,1,1,2,1,2,0
6751,-11,-11,-11,0,0,0
6760,-13,-13,-13,0,0,0
6761,-11,-11,-11,0,0,0
6770,-11,-11,-11,0,0,0
6771,0,0,0,1,0,0
6780,2,2,4,1,4,0
6781,2,2,3,1,3,0
6790,10,10,10,3,0,0
6791,-11,-11,-11,0,0,0
6800,2,-11,-11,0,0,0
6801,2,-11,-11,0,0,0
6810,-11,-11,-11,0,0,0
6811,1,1,1,1,1,0
6820,-13,-13,-13,0,0,0
6821,-11,-13,-13,0,0,0
6830,10,10,10,3,0,0
6831,-11,-11,-11,0,0,0
6840,0,0,0,1,0,0
6841,1,1,2,1,2,0
6850,0,0,0,1,0,0
6851,0,-2,-2,-999,-999,-999
6860,-11,-11,-11,0,0,0
6861,1,1,1,1,1,0
6870,1,1,1,1,1,0
6871,2,3,5,1,5,0
6880,2,1,2,1,2,0
6881,3,3,6,1,6,0
6890,-13,-13,-13,0,0,0
6891,1,1,2,1,2,0
6900,-13,-13,-13,0,0,0
6901,3,3,6,1,6,0
6910,-11,-13,-13,0,0,0
6911,10,0,0,1,0,0
6920,0,0,0,1,0,0
6921,1,1,1,1,1,0
6930,1,-1,-1,2,2,0
6931,11,-1,-1,4,3,0
6940,1,1,2,1,2,0
6941,1,-1,-1,2,2,1
6950,-11,-11,-11,0,0,0
6951,1,2,4,1,4,0
6960,0,0,0,1,0,0
6961,-11,-11,-11,0,0,0
6970,-13,-13,-13,0,0,0
6971,0,0,0,1,0,0
6980,-13,-13,-13,0,0,0
6981,-11,-11,-11,0,0,0
6990,1,1,2,1,2,0
6991,0,0,0,1,0,0
7000,-11,-11,-11,0,0,0
7001,-11,0,0,1,0,0
7010,2,-1,-1,2,2,0
7011,0,0,0,1,0,0
7020,1,1,2,1,2,0
7021,1,-2,-2,-999,-999,-999
7030,-11,-11,-11,0,0,0
7031,1,1,2,1,2,0
7040,1,-1,-1,2,2,0
7041,-11,-11,-11,0,0,0
7050,11,11,11,3,1,0
7051,10,-1,-1,2,0,1
7060,10,-1,-1,2,0,0
7061,2,3,5,1,5,0
7070,10,-1,-1,2,0,1
7071,-13,-13,-13,0,0,0
7080,0,0,0,1,0,0
7081,-13,-13,-13,0,0,0
7090,1,1,2,1,2,0
7091,0,0,0,1,0,0
7100,1,1,2,1,2,0
7101,1,1,2,1,2,0
7110,1,1,2,1,2,0
7111,-13,-13,-13,0,0,0
7120,0,0,0,1,0,0
7121,-11,-11,-11,0,0,0
7130,1,1,2,1,2,0
7131,1,1,2,1,2,0
7140,2,2,4,1,4,0
7141,-11,-11,-11,0,0,0
7150,1,1,1,1,1,0
7151,1,1,2,1,2,0
7160,-13,-13,-13,0,0,0
7161,1,1,2,1,2,0
7170,2,2,4,1,4,0
7171,-11,-11,-11,0,0,0
7180,-13,-13,-13,0,0,0
7181,-13,-13,-13,0,0,0
7190,-13,-13,-13,0,0,0
7191,1,1,1,1,1,0
7200,0,-13,-13,0,0,0
7201,-13,-13,-13,0,0,0
7210,2,1,2,1,2,0
7211,0,0,0,1,0,0
7220,-13,-13,-13,0,0,0
7221,0,0,0,1,0,0
7230,-11,-11,-11,0,0,0
7231,1,1,2,1,2,0
7240,1,-1,-1,2,1,0
7241,-13,-13,-13,0,0,0
7250,2,2,4,1,4,0
7251,1,2,3,1,3,0
7260,-11,0,0,1,0,0
7261,-13,-13,-13,0,0,0
7270,2,2,4,1,4,0
7271,-13,-13,-13,0,0,0
7280,10,10,10,3,0,1
7281,-11,-11,-11,0,0,0
7290,11,-1,-1,2,3,0
7291,1,1,2,1,2,0
7300,-11,-2,-2,-999,-999,-999
7301,1,1,2,1,2,0
7310,-13,-13,-13,0,0,0
7311,-11,-11,-11,0,0,0
7320,-13,-13,-13,0,0,0
7321,0,0,0,1,0,0
7330,-11,-2,-2,-999,-999,-999
7331,11,-20,-20,1,2,2
7340,10,10,10,3,0,0
7341,-11,-1,-1,2,2,0
7350,-13,-13,-13,0,0,0
7351,1,1,1,1,1,0
7360,1,1,1,1,1,0
7361,-13,-13,-13,0,0,0
7370,-11,-11,-11,0,0,0
7371,2,-20,-20,1,4,1
7380,1,1,2,1,2,0
7381,1,11,11,3,1,2
7390,2,2,4,1,4,0
7391,2,-1,-1,2,8,0
7400,2,-2,-2,-999,-999,-999
7401,-13,-13,-13,0,0,0
7410,2,2,4,1,4,0
7411,-11,-11,-11,0,0,0
7420,2,2,3,1,3,0
7421,1,1,2,1,2,0
7430,10,10,10,3,0,0
7431,-11,-11,-11,0,0,0
7440,-11,-11,-11,0,0,0
7441,-11,-11,-11,0,0,0
7450,1,-1,-1,2,2,0
7451,-11,-11,-11,0,0,0
7460,-11,-2,-2,-999,-999,-999
7461,-13,-13,-13,0,0,0
7470,0,1,1,1,1,0
7471,1,-11,-11,0,0,0
7480,1,1,2,1,2,0
7481,11,-1,-1,2,2,0
7490,1,1,2,1,2,0
7491,-13,-13,-13,0,0,0
7500,-11,-11,-11,0,0,0
7501,1,2,3,1,3,0
7510,1,1,1,1,1,0
7511,0,0,0,1,0,0
7520,-13,-13,-13,0,0,0
7521,-11,-11,-11,0,0,0
7530,2,2,3,1,3,0
7531,0,0,0,1,0,0
7540,-13,-13,-13,0,0,0
7541,10,-1,-1,2,0,0
7550,1,-13,-13,0,0,0
7551,-13,-13,-13,0,0,0
7560,-13,-13,-13,0,0,0
7561,-13,-13,-13,0,0,0
7570,1,1,2,1,2,0
7571,0,0,0,1,0,0
7580,11,-1,-1,2,1,0
7581,0,-2,-2,-999,-999,-999
7590,12,-11,-11,0,0,0
7591,-11,-2,-2,-999,-999,-999
7600,-13,-13,-13,0,0,0
7601,-13,-13,-13,0,0,0
7610,0,0,0,1,0,0
7611,-11,-2,-2,-999,-999,-999
7620,-13,-13,-13,0,0,0
7621,1,1,2,1,2,0
7630,-11,-11,-11,0,0,0
7631,-11,-11,-11,0,0,0
7640,0,0,0,1,0,0
7641,-11,-11,-11,0,0,0
7650,-13,-13,-13,0,0,0
7651,0,0,0,1,0,0
7660,10,-1,-1,6,2,0
7661,0,0,0,1,0,0
7670,-13,-13,-13,0,0,0
7671,-11,-2,-2,-999,-999,-999
7680,11,11,12,3,2,0
7681,1,-11,-11,0,0,0
7690,0,0,0,1,0,0
7691,1,1,2,1,2,0
7700,-11,-11,-11,0,0,0
7701,-11,-11,-11,0,0,0
7710,1,1,2,1,2,0
7711,-11,-11,-11,0,0,0
7720,0,0,0,1,0,0
7721,-11,-11,-11,0,0,0
7730,1,1,1,1,1,0
7731,1,1,2,1,2,0
7740,-11,-1,-1,2,2,0
7741,-11,-11,-11,0,0,0
7750,10,10,10,3,0,1
7751,-11,-11,-11,0,0,0
7760,1,1,2,1,2,0
7761,-11,-11,-11,0,0,0
7770,-13,-13,-13,0,0,0
7771,10,10,10,3,0,0
7780,0,0,0,1,0,0
7781,-13,-13,-13,0,0,0
7790,10,-11,-11,0,0,0
7791,3,-11,-11,0,0,0
7800,1,1,2,1,2,0
7801,2,2,3,1,3,0
7810,-13,-13,-13,0,0,0
7811,-11,-11,-11,0,0,0
7820,-13,-13,-13,0,0,0
7821,1,-11,-11,0,0,0
7830,10,10,10,3,0,0
7831,10,-20,-20,1,0,3
7840,10,-1,-1,2,0,1
7841,0,0,0,1,0,0
7850,-13,-2,-2,-999,-999,-999
7851,10,-1,-1,2,0,0
7860,-11,-11,-11,0,0,0
7861,-11,-11,-11,0,0,0
7870,-13,-13,-13,0,0,0
7871,2,2,3,1,3,0
7880,1,1,2,1,2,0
7881,-11,-11,-11,0,0,0
7890,-13,-13,-13,0,0,0
7891,2,-11,-11,0,0,0
7900,-13,-13,-13,0,0,0
7901,-13,-13,-13,0,0,0
7910,1,1,1,1,1,0
7911,2,1,2,1,2,0
7920,1,-11,-11,0,0,0
7921,1,2,3,1,3,0
7930,10,-1,-1,4,1,0
7931,-13,-13,-13,0,0,0
7940,10,-1,-1,2,0,1
7941,1,1,2,1,2,0
7950,2,1,1,1,1,0
7951,1,1,2,1,2,0
7960,0,10,10,3,0,0
7961,-13,-2,-2,-999,-999,-999
7970,1,-2,-2,-999,-999,-999
7971,1,1,1,1,1,0
7980,-13,-13,-13,0,0,0
7981,-11,-11,-11,0,0,0
7990,1,2,4,1,4,0
7991,-11,-11,-11,0,0,0
8000,-13,-13,-13,0,0,0
8001,10,10,10,3,0,0
8010,-13,-13,-13,0,0,0
8011,1,1,2,1,2,0
8020,10,-1,-1,2,0,0
8021,-13,-13,-13,0,0,0
8030,1,1,2,1,2,0
8031,0,0,0,1,0,0
8040,-13,-13,-13,0,0,0
8041,1,1,2,1,2,0
8050,1,1,2,1,2,0
8051,-13,-13,-13,0,0,0
8060,-11,1,1,1,1,0
8061,1,1,1,1,1,0
8070,1,1,2,1,2,0
8071,2,2,3,1,3,0
8080,0,1,2,1,2,0
8081,1,1,1,1,1,0
8090,0,0,0,1,0,0
8091,-13,-13,-13,0,0,0
8100,-11,-11,-11,0,0,0
8101,10,10,10,3,0,0
8110,-11,-11,-11,0,0,0
8111,1,-13,-13,0,0,0
8120,2,-13,-13,0,0,0
8121,10,-1,-1,7,0,0
8130,-11,-11,-11,0,0,0
8131,-13,-13,-13,0,0,0
8140,1,1,2,1,2,0
8141,11,-1,-1,2,3,0
8150,-11,-2,-2,-999,-999,-999
8151,2,2,3,1,3,0
8160,-13,-13,-13,0,0,0
8161,-11,-11,-11,0,0,0
8170,1,1,2,1,2,0
8171,1,1,1,1,1,0
8180,-13,0,0,1,0,0
8181,1,1,1,1,1,0
8190,2,2,4,1,4,0
8191,10,-11,-11,0,0,0
8200,-13,-13,-13,0,0,0
8201,-11,-11,-11,0,0,0
8210,10,-20,-20,1,0,2
8211,1,0,0,1,0,0
8220,1,1,2,1,2,0
8221,-11,-11,-11,0,0,0
8230,-13,-13,-13,0,0,0
8231,11,11,11,3,1,0
8240,1,1,2,1,2,0
8241,-11,-2,-2,-999,-999,-999
8250,2,1,2,1,2,0
8251,10,10,10,3,0,0
8260,1,1,1,1,1,0
8261,-11,-11,-11,0,0,0
8270,1,-11,-11,0,0,0
8271,0,-13,-13,0,0,0
8280,1,1,1,1,1,0
8281,1,-11,-11,0,0,0
8290,10,10,10,3,0,1
8291,1,1,2,1,2,0
8300,1,2,3,1,3,0
8301,1,1,2,1,2,0
8310,1,1,2,1,2,0
8311,11,11,12,3,2,0
8320,0,0,0,1,0,0
8321,-11,-11,-11,0,0,0
8330,-11,-11,-11,0,0,0
8331,0,0,0,1,0,0
8340,2,-1,-1,2,4,0
8341,10,-1,-1,2,2,1
8350,2,2,3,1,3,0
8351,-11,-11,-11,0,0,0
8360,-13,-13,-13,0,0,0
8361,0,0,0,1,0,0
8370,1,1,1,1,1,0
8371,1,1,2,1,2,0
8380,1,-1,-1,2,3,0
8381,1,2,3,1,3,0
8390,10,-1,-1,2,0,1
8391,1,2,3,1,3,0
8400,2,2,4,1,4,0
8401,0,-20,-20,1,0,1
8410,0,0,0,1,0,0
8411,1,-1,-1,2,1,0
8420,1,-1,-1,2,2,0
8421,11,-1,-1,4,3,1
8430,1,1,2,1,2,0
8431,1,1,2,1,2,0
8440,-13,-13,-13,0,0,0
8441,1,1,1,1,1,0
8450,2,2,4,1,4,0
8451,10,10,10,3,0,0
8460,10,10,10,3,0,0
8461,-13,-13,-13,0,0,0
8470,0,0,0,1,0,0
8471,1,2,4,1,4,0
8480,-13,-13,-13,0,0,0
8481,-13,-13,-13,0,0,0
8490,0,-20,-20,1,0,1
8491,1,1,2,1,2,0
8500,2,1,2,1,2,0
8501,1,0,0,1,0,0
